POISON IDEA ^^^ KINGS OF PUNK;8210000001057;0.00;0.00;8210000001057;23;CD;PLASTIC;Golf Records;2005;CD HOLE 143;Punk/Rock;Rec.1986;19.63
SENSEFIELD ^^^ BUILDING;8210000001071;50.00;0.00;8210000001071;23;CD;PLASTIC;Revelation Records;1996;REV 46;Punk/Rock;;25.85
POISON IDEA ^^^ EARLY YEARS, THE;8210000001088;33.00;3.00;8210000001088;23;CD;PLASTIC;Golf Records;2002;CD HOLE 095;Punk/Rock;Rec.1994 / Remaster;16.98
EINSTURZENDE NEUBAUTEN ^^^ FUNF AUF DER NACH OBEN OFFENEN RICHTERSKALA;8210000001095;43.00;7.00;8210000001095;23;CD;PLASTIC;Some Bizzare;2006;SBZ 057 CD;Industrial;Rec.1987/Digipack;26.26
EINSTURZENDE NEUBAUTEN ^^^ HALBER MENSCH;8210000001101;0.00;0.00;8210000001101;23;CD;PLASTIC;Some Bizzare;1985;BART CD 331;Industrial;;27.65
BIG BUSINESS ^^^ HERE COME THE WATERWORKS;8210000001118;65.00;0.00;8210000001118;23;LP;BACKS;Hydra Head Records;2007;HH 666121 LP;Rock/Mocne brzmienia;Colour vinyl - Orange;28.76
YAKUZA ^^^ SAMSARA;8210000001125;58.00;2.00;8210000001125;23;2LP;PLASTIC2;Prosthetic Records;2007;EOS LP 002;Metal/Ciężkie brzmienia;;31.04
DYSRHYTHMIA ^^^ BARRIERES AND PASSAGES;8210000001132;40.00;2.00;8210000001132;23;LP;BACKS;Eye Of Sound;2006;EOS LP 001;Metal/Ciężkie brzmienia;Limited edition;21.06
THRONES ^^^ DAY LATE, DOLLAR SHORT;8210000001156;85.00;2.00;8210000001156;23;2LP;SRD;Southern Lord Recordings;2005;SUNN 39 LP;Metal/Ciężkie brzmienia;;26.50
SCREAM ^^^ STILL SCREAMING;8210000001163;38.00;0.00;8210000001163;23;LP;SRD;Dischord Records;2009;DIS 9 V;Hardcore/Punk;Rec.1993 / Remaster;19.01
HOLY ROLLERS ^^^ FABULEY;8210000001170;38.00;2.00;8210000001170;23;LP;SRD;Dischord Records;1991;DIS 58 V;Hardcore/Punk;;17.50
SEVERIN ^^^ ACID TO ASHES ...;8210000001187;38.00;1.00;8210000001187;23;LP;SRD;Dischord Records;1992;DIS 72 V;Hardcore/Punk;;17.50
HOLY ROLLERS ^^^ S/T;8210000001194;38.00;2.00;8210000001194;23;LP;SRD;Dischord Records;1993;DIS 86 V;Hardcore/Punk;;17.50
BRANCH MANAGER ^^^ S/T;8210000001200;38.00;1.00;8210000001200;23;LP;SRD;Dischord Records;1995;DIS 95;Hardcore/Punk;;17.50
TRUSTY ^^^ FOURTH WISE MAN, THE;8210000001217;38.00;0.00;8210000001217;23;LP;SSL;Dischord Records;1996;DIS 104 V;Hardcore/Punk;;17.50
BRANCH MANAGER ^^^ ANYTHING TRIBAL;8210000001224;38.00;0.00;8210000001224;23;LP;SRD;Dischord Records;1997;DIS 107 V;Hardcore/Punk;;16.42
FIRE PARTY ^^^ S/T;8210000001248;25.00;0.00;8210000001248;23;LP;SRD;Dischord Records;1994;DIS 28;Hardcore/Punk;;9.73
HOLY ROLLERS ^^^ AS IS;8210000001255;38.00;1.00;8210000001255;23;LP;SRD;Dischord Records;1990;DIS 42;Hardcore/Punk;;17.50
FIDELITY JONES ^^^ VENUS ON LOVELY / DESTRUCTOR;8210000001279;15.00;1.00;8210000001279;23;LPs;SRD;Dischord Records;1990;DIS 47;Hardcore/Punk;7";7.32
JAWBOX ^^^ TONGUES / ONES AND ZEROS;8210000001286;15.00;0.00;8210000001286;23;LPs;SRD;Dischord Records;1992;DIS 61 V;Hardcore/Punk;7";7.32
HIGH BACK CHAIRS ^^^ SHARE / ONE SMALL STEP;8210000001293;15.00;0.00;8210000001293;23;LPs;SRD;Dischord Records;1992;DIS 74 V;Hardcore/Punk;7";7.32
BLUETIP ^^^ 2 NEW SONGS;8210000001309;0.00;0.00;8210000001309;23;LPs;SRD;Dischord Records;1997;DIS 111;Post Rock;7" / Blue Vinyl;7.32
MAYER, NORMAN GROUP ^^^ IN MEMORY OF NORMAN OF NORMAN MAYER;8210000001316;38.00;0.00;8210000001316;23;CD;SSL;Dischord Records;1996;DIS 112.5 CD;Hardcore/Punk;;23.35
DISSOLVE ^^^ THAT THAT IS... IS (NOT);8210000001323;63.00;1.00;8210000001323;23;CD;SRD;Kranky;1994;KRANK 005;Noise;;33.08
FLIES INSIDE THE SUN ^^^ ...AN AUDIENCE OF OTHERS (INCUDING HERSELF);8210000001330;63.00;1.00;8210000001330;23;CD;SRD;Kranky;1995;KRANK 008;Noise;;33.08
GUAPO ^^^ TWISTED STEMS;8210000001361;25.00;5.00;8210000001361;23;CDep;SRD;Aurora Borealis;2006;ABX 0013;Rock/Alternatywa;Koperta;10.80
BURIAL HEX / SYLVESTER ANFANG II ^^^ SPLIT;8210000001378;30.00;0.00;8210000001378;23;LPs;SRD;Aurora Borealis;2008;ABX 025;Metal/Cięzkie brznienia;7";8.37
MINOR THREAT ^^^ SALAD DAYS;8210000001385;20.00;0.00;8210000001385;23;LPs;SRD;Dischord Records;1985;DIS 15;Hardcore/Punk;LPs / 7";11.17
CLOUDLAND CANYON ^^^ LIE IN LIGHT;8210000001392;65.00;1.00;8210000001392;23;LP;SRD;Kranky;2008;KRANK 117 LP;Alternatywa;;33.69
PIOULARD, BENOIT ^^^ TEMPER / PRECIS;8210000001408;90.00;1.00;8210000001408;23;2LP;SRD;Kranky;2008;KRANK 123 LP;Noise/Elektronika;;47.51
WINDY & CARL ^^^ SONGS FOR THE BROKEN HEARTED;8210000001415;83.00;2.00;8210000001415;23;2LP;SRD;Kranky;2008;KRANK 125 LP;Post Rock;;47.13
PAN AMERICAN ^^^ WHITE BIRD RELEASE;8210000001422;68.00;5.00;8210000001422;23;LP;SRD;Kranky;2009;KRANK 128 LP;Noise/Elektronika;;35.09
HECKER, TIM ^^^ AN IMAGINARY COUNTRY;8210000001446;103.00;2.00;8210000001446;23;2LP;SRD;Kranky;2009;KRANK 130 LP;Noise/Ambient;KONIEC NAKŁADU;52.84
PHILOSOPHER'S STONE ^^^ PREPARATION;8210000001453;63.00;2.00;8210000001453;23;LP;SRD;Kranky;1997;KRANK 019 LP;Post Rock;;33.69
TOMORROWLAND ^^^ SEQUENCE OF THE NEGATIVE SPACE CHANGES;8210000001460;63.00;1.00;8210000001460;23;LP;SRD;Kranky;1998;KRANK 029 LP;Post Rock;;33.69
AIX EM KLEMM ^^^ AIX EM KLEMM;8210000001484;60.00;0.00;8210000001484;23;LP;SRD;Kranky;2000;KRANK 044 LP;Noise/Elektronika;;33.42
PAN AMERICAN ^^^ RIVER MADE NO SOUND, THE;8210000001491;88.00;1.00;8210000001491;23;2LP;SRD;Kranky;2002;KRANK 051 LP;Noise/Elektronika;;51.23
CHARALAMBIDES ^^^ JOY SHAPES;8210000001514;85.00;0.00;8210000001514;23;2LP;SRD;Kranky;2004;KRANK 068 LP;Post Rock;;47.51
COLTRANE, JOHN ^^^ A LOVE SUPREME;8210000001545;75.00;0.00;8210000001545;23;LP;COBRA;;;;;(Remaster / Limit);32.48
JESSAMINE ^^^ DON'T STAY TOO LONG;8210000001651;63.00;0.00;8210000001651;23;LP;SRD;Kranky;1998;KRANK 030 V;Post Rock;Direct Metal Master / 180 gr;34.19
WEEKEND NACHOS ^^^ UNFORGIVABLE;8210000001668;35.00;0.00;8210000001668;23;CD;RELAPSE;Relapse Records;2009;RR 70682;Hardcore/Metal;;18.65
SIGUR ROS ^^^ IN A FROZEN SEA;8210000001675;1000.00;0.00;8210000001675;23;7LP;BERTUS;;;;;;569.72
FONTANELLE ^^^ S/T;8210000001677;63.00;2.00;8210000001677;23;LP;SRD;Kranky;2000;KRANK 042 LP;Post Rock;;31.08
ONE WAY SYSTEM ^^^ ALL SYSTEM GO;8210000001682;30.00;0.00;8210000001682;23;LP;BERTUS;Get Back;2002;GET 211;Punk/Rock;Rec. 1982 / Remaster;17.59
ONE WAY SYSTEM ^^^ WRITING ON THE WALL;8210000001699;30.00;0.00;8210000001699;23;LP;BERTUS;Get Back;2002;GET 212;Punk/Rock;Rec. 1983 / Remaster;17.59
MUDHONEY ^^^ LUCKY ONES, THE;8210000001705;38.00;0.00;8210000001705;23;CD;BERTUS;Sub Pop Records;2008;SPCD 765;Rock;Digipack;13.73
SLY & ROBBIE MEET MAD PROFESSOR ^^^ DUB REVOLUTIONARES, THE;8210000001712;40.00;0.00;8210000001712;23;LP;BERTUS;Sanctuary Records;2004;43027;Dub/Reggae;;23.66
BAND OF HORSES ^^^ EVERYTHING ALL THE TIME;8210000001729;25.00;0.00;8210000001729;23;CD;BERTUS;Sub Pop Records;2006;SPCD 690;Rock;;13.58
FUGAZI ^^^ ***DELETED*** 3 SONGS;8210000001743;20.00;0.00;8210000001743;23;LPs;SRD;Dischord Records;1989;DIS 43;Hardcore/Punk;LPs / 7" / KONIEC NAKŁADU;9.06
FELIX ^^^ YOU ARE THE ONE I PICK;8210000001750;63.00;2.00;8210000001750;23;LP;SRD;Kranky;2009;KRANK 139 V;Post Rock;;30.08
CURRENT 93 ^^^ BIRTH CANAL BLUES;8210000001767;65.00;0.00;8210000001767;23;LP;BERTUS;Coptic Cat/Durtro Jnana;2009;;Neofolk;;36.90
CURRENT 93 ^^^ NATURE UNVEILED;8210000001774;115.00;0.00;8210000001774;23;2LP;BERTUS;Coptic Cat/Durtro Jnana;2009;;Neofolk;;63.62
CURRENT 93 ^^^ OF RUINE OR SOME BLAZING STARRE;8210000001781;100.00;0.00;8210000001781;23;LP;BERTUS;Coptic Cat/Durtro Jnana;2007;;Neofolk;;55.82
DISFEAR ^^^ LIVE THE STORM;8210000001798;85.00;0.00;8210000001798;23;LP;BERTUS;Disfear Records;2008;DF 002;Metal/Ciężkie brzmienia;;45.11
RICHTER, MAX ^^^ BLUE NOTEBOOKS, THE;8210000001804;65.00;0.00;8210000001804;23;CD;BERTUS;Fat Cat Records;2005;CD 1304;Post Rock;;34.82
4FT FINGERS ^^^ FROM HERO TO ZERO;8210000001811;0.00;0.00;8210000001811;23;CD;PLASTIC2;Golf Records;2002;CD HOLE 053;Punk/Rock;;19.07
NORMA JEAN ^^^ BLESS THE MARTYR AND KISS THE CHILD;8210000001828;0.00;0.00;8210000001828;23;CD;PLASTIC2;Golf Records;2004;CD HOLE 109;Hardcore/Punk;Rec.2002;24.16
BELOVED ^^^ FAILURE ON;8210000001835;45.00;0.00;8210000001835;23;CD;PLASTIC2;Golf Records;2004;CD HOLE 111;Hardcore/Punk;;25.85
4FT FINGERS ^^^ A CAUSE FOR CONCERN;8210000001842;0.00;0.00;8210000001842;23;CD;PLASTIC2;Golf Records;2004;CD HOLE 119;Punk/Rock;;19.07
WILL HAVEN ^^^ EL DIABLO;8210000001859;0.00;0.00;8210000001859;23;CD;PLASTIC2;Golf Records;2006;CD HOLE 160;Hardcore/Punk;Rec.1997 Revelation Records;24.16
WILL HAVEN ^^^ CARPE DIEM;8210000001866;0.00;0.00;8210000001866;23;CD;PLASTIC2;Golf Records;2006;CD HOLE 162;Hardcore/Punk;;24.16
POISON IDEA ^^^ PIG'S LAST STAND;8210000001873;0.00;0.00;8210000001873;23;CD;PLASTIC2;Golf Records;2004;CD HOLE 083;Punk/Rock;Rec.Live at LaLuna-Portland 06.06.1993;19.07
V/A ^^^ N.Y.C. HARDCORE - THE WAY IT IS;8210000001880;38.00;0.00;8210000001880;23;LP;PLASTIC;Revelation Records;1988;REVELATION: 7;Hardcore/Punk;Sick Of It All, Warzone, Bold, Trip 6 ..;18.77
NUDGE ^^^ AS GOOD AS GONE;8210000001897;63.00;1.00;8210000001897;23;LP;SRD;Kranky;2009;KRANK 134 V;Noise/Elektronika;;31.19
WHITE RAINBOW ^^^ NEW CLOUDS;8210000001903;90.00;1.00;8210000001903;23;2LP;SRD;Kranky;2009;KRANK 137 V;Post Rock;;43.42
PAN AMERICAN ^^^ 360 BUSINESSS / 360 BYPASS;8210000001927;98.00;2.00;8210000001927;23;2LP;SRD;Kranky;2009;KRANK 041 V;Post Rock;Rec.1999;49.49
TUMOR CIRCUS ^^^ S/T;8210000001934;48.00;0.00;8210000001934;23;CD;BERTUS;Alternative Tentacles Records;1991;VIRUS 87 CD;Hardcore/Punk;;28.13
DEAD KENNEDYS ^^^ GIVE ME CONVENIENCE OR GIVE ME DEATH;8210000001941;63.00;0.00;8210000001941;23;CD;BERTUS;Decay Music;1987;DKS 13 CD;Punk/Hardcore;Remaster / Jewel Case;36.18
WRIGHT, BETTY ^^^ CLEAN UP WOMAN;8210000001958;30.00;0.00;8210000001958;23;CD;BERTUS;;;;;;16.84
MUDHONEY ^^^ SINCE WE'VE BECOME TRANSLUCENT;8210000001965;45.00;0.00;8210000001965;23;CD;BERTUS;Sub Pop Records;2002;SPCD 555;Rock/Mocne Brzmienia;;7.42
MAKE UP, THE ^^^ DESTINATION LOVE, LIVE ! AT COLD RICE;8210000001972;50.00;2.00;8210000001972;23;LP;SRD;Dischord Records;2009;DIS 99 V;Hardcore/Punk;Rec.1996 / Remaster / Free MP3 Dowland;26.19
BLACK FLAG ^^^ DAMAGED;8210000001996;53.00;0.00;8210000001996;23;LP;BERTUS;SST Records;1991;SST 07;Hardcore/Punk;;31.66
DISAPPEARS ^^^ LUX;8210000002023;68.00;2.00;8210000002023;23;LP;SRD;Kranky;2010;KRANK 143 V;Noise/Elektronika;;35.80
LOSCIL ^^^ ENDLESS FALLS;8210000002030;105.00;0.00;8210000002030;23;2LP;SRD;Kranky;2010;KRANK 141 V;Industrial;;48.03
REINHARDT, JONAS ^^^ POWERS OF AUDITION;8210000002047;63.00;1.00;8210000002047;23;CD;SRD;Kranky;2010;KRANK 142 V;Noise/Elektronika;;34.06
ANDALUSIANS ^^^ DO THE WORK;8210000002054;20.00;1.00;8210000002054;23;LPs;SRD;Dischord Records;2009;DIS 162 V;Rock/Alternatywa;LPs 7";9.42
TITLE TRACKS ^^^ EVERY LITTLE BIT HURTS / FOUND OUT;8210000002061;20.00;1.00;8210000002061;23;LPs;SRD;Dischord Records;2009;DIS 163 V;Hardcore/Punk;LPs 7";9.42
AQUARIUM, THE ^^^ PERFORMER;8210000002078;20.00;1.00;8210000002078;23;LPs;SRD;Dischord Records;2009;DIS 164 V;Rock/Alternatywa;LPs 7";9.42
ACID KING ^^^ III;8210000002085;53.00;0.00;8210000002085;23;CD;BERTUS;Small Stone Records;2005;SS 054;Rock/Mocne Brzmienia;;29.24
SCREAM ^^^ THIS SIDE UP;8210000002092;43.00;0.00;8210000002092;23;LP;SRD;Dischord Records;2010;DIS15.5 V;Hardcore/Punk;Rec. 1985 / Remaster;20.86
V/A ^^^ POLISH & BRAZILIAN ASSAULTS;8210000002108;58.00;0.00;8210000002108;23;2CD;BERTUS;Relapse Records;2009;RR;Metal/Hardcore;;36.57
MGR y DESTRUCTO SWARMBOTS ! ^^^ AMIGOS DE LA GUITARRA;8210000002115;30.00;13.00;8210000002115;23;CD;ROCKERS;Neurot Recordings;2008;NR 066;Rock/Alternatywa;;18.91
CURRENT 93 ^^^ ALEPH AT HALLUCINATORY MOUNTAIN;8210000002122;35.00;43.00;8210000002122;23;CD;ROCKERS;Coptic Cat/Durtro Jnana;2009;NIFE 004 CD;Neofolk;Digipack;23.72
DALEK ^^^ ABANDONED LANGUAGE;8210000002139;30.00;14.00;8210000002139;23;CD;ROCKERS;Ipecac Recordings;2007;IPC 84;HipHop/Nowe Brzmienia;;18.35
HERMANO ^^^ SWEET AND EASY OF BRIEF HAPPINESS;8210000002146;70.00;0.00;8210000002146;23;DVD;BERTUS;Suburban Records;2006;BURBDVD 041;Metal/Ciężkie brzmienia;Rec.live, video clips & interviews;3.87
PIOULARD, BENOIT ^^^ LASTED;8210000002160;63.00;2.00;8210000002160;23;LP;SRD;Kranky;2010;KRANK 145 LP;Noise/Elektronika;;30.71
STATE OF THE NATION ^^^ STATE OF THE NATION;8210000002177;13.00;0.00;8210000002177;23;LP;PLASTIC;Revelation Records;1995;REV 44LP;Punk/Rock;;4.52
7 SECONDS ^^^ NEW WIND;8210000002184;33.00;0.00;8210000002184;23;LP;PLASTIC;BYO Records;1986;BYO 014;Punk/Rock;;16.08
OHL ^^^ FEINDKONTAKT;8210000002191;33.00;0.00;8210000002191;23;LP;PLASTIC;Bad Dog Records;2003;BDR 36;Hardcore/Punk;;16.08
7 SECONDS ^^^ CREW, THE;8210000002207;33.00;0.00;8210000002207;23;LP;PLASTIC;BYO Records;1984;BYO 005;Punk/Rock;;16.08
7 SECONDS ^^^ WALK TOGETHER ROCK TOGETHER;8210000002214;33.00;0.00;8210000002214;23;LP;PLASTIC;BYO Records;1986;BYO 010;Punk/Rock;;16.08
DEFIANCE ^^^ NO FUTURE NO HOPE;8210000002221;33.00;0.00;8210000002221;23;LP;PLASTIC;Punkcore Records;1998;PC 32 LP;Punk/Rock;;16.08
ALICE DONUT ^^^ REVENGE FANTASIES OF THE IMPOTENT;8210000002238;50.00;2.00;8210000002238;23;CD;NIKT;Alternative Tentacles Records;1990;VIRUS91CD;Punk/Rock;;40.09
BIAFRA, JELLO with THE MELVINS ^^^ SIEG HOWDY !;8210000002245;43.00;1.00;8210000002245;23;CD;CONSP;Alternative Tentacles Records;2005;VIRUS 350 CD;Hardcore/Punk;;33.52
SONIC YOUTH / JIM O'ROURKE ^^^ INVITO AL CIELO;8210000002252;50.00;0.00;8210000002252;23;LP;COBRA;;;;;;22.19
SONIC YOUTH ^^^ ANAGRAMA;8210000002269;60.00;0.00;8210000002269;23;LP;COBRA;Sonic Youth Records;1997;SYR1;Post Rock;;22.19
SONIC YOUTH ^^^ ***DELETED*** GOODBYE 20TH CENTURY;8210000002276;60.00;0.00;8210000002276;23;2LP;COBRA;;;;Post Rock;;40.42
THESE ARMS ARE SNAKES ^^^ HORSE GIRL b/w OLD PARADISE;8210000002290;20.00;0.00;8210000002290;23;LPs;Secretly Canadian;Suicide Squeze Records;2006;S060;Hardcore/Punk;LPs 7";6.51
GOSSIP, THE ^^^ MOVEMENT;8210000002306;50.00;1.00;8210000002306;23;LP;BACKS;Kill Rock Stars;2003;KRS 391LP;Punk/Rock;;24.94
BELONG ^^^ COMMON ERA;8210000002313;68.00;2.00;8210000002313;23;LP;SRD;Kranky;2011;KRANK 155LP;Ambient/Elektronika;;38.59
IMPLODES ^^^ BLACK EARTH;8210000002320;60.00;3.00;8210000002320;23;LP;SRD;Kranky;2011;KRANK 156 V;Ambient/Elektronika;;34.84
KILLING THE DREAM ^^^ LUCKY ME;8210000002337;45.00;3.00;8210000002337;23;CD;BACKS;Deathwish Records;2010;DWI 111;Hardcore/Punk;Ecopack;23.89
WINDY & CARL ^^^ WE WILL ALWAYS BE;8210000002382;93.00;3.00;8210000002382;23;2LP;SRD;Kranky;2012;KRANK 163 LP;Rock/Elektronika;;48.22
EARTH ^^^ LIVE EUROPE 2006;8210000002399;58.00;4.00;8210000002399;23;CD;SRD;Southern Lord Recordings;2007;SUNN 74.2;Metal/Ciężkie brzmienia;;30.12
DISAPPEARS ^^^ PRE LANGUAGE;8210000002405;68.00;1.00;8210000002405;23;LP;SRD;Kranky;2012;KRANK 164 LP;Rock/Alternatywa;;35.09
HECKER, TIM ^^^ DROPPED PIANOS;8210000002412;68.00;0.00;8210000002412;23;LP;SRD;Kranky;2011;KRANK 161 LP;Elektronika/Awangarda;;37.43
CONNORS, LOREN & JIM O'ROURKE ^^^ TWO NICE CATHOLIC BOYS;8210000002429;38.00;0.00;8210000002429;23;CD;CARGO RECORDS;Family Vineyard;2009;FV 59;Rock/Awangarda;;25.96
FAU & DEAM ^^^ LIFE ACT;8210000002436;18.00;4.00;8210000002436;23;LPEP;CARGO RECORDS;Dubporn Records;2012;DP-009;Dubstep;LPEP 12";8.02
STARS OF THE LID ^^^ AVEC LAUDENUM;8210000002443;63.00;1.00;8210000002443;23;LP;SRD;Kranky;2008;KRANK 059 LP;Noise/Elektronika;Rec.1999 / Remaster;34.39
FELIX ^^^ OH HOLY MOLAR;8210000002467;70.00;2.00;8210000002467;23;LP;SRD;Kranky;2012;KRANK 165 V;Rock/Folk;;36.32
LOTUS PLAZA ^^^ SPOOKY ACTION AT A DISTANCE;8210000002474;70.00;4.00;8210000002474;23;LP;SRD;Kranky;2012;KRANK 166V;Post Rock;;37.46
SLEEP ^^^ DOPESMOKER [BLACK];8210000002481;85.00;0.00;8210000002481;23;2LP;SRD;Southern Lord Recordings;2012;LORD 158 LPB;Metal/Ciężkie brzmienia;Rec.1999 / Remaster / Limited Black Vinyl;43.30
ZOLLE ^^^ ZOLLE;8227485621052;70.00;3.00;8227485621052;23;LP;SRD;Supernatural Cat;2013;CAT 015LP;Metal/Ciężkie brzmienia;;38.34
PIAZZA ROD THE BLUES INSTIGATORS ^^^ CHICAGO BLUES JAM vol.1;8231950100195;0.00;0.00;8231950100195;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 001;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
BROOKS LONNIE, STUDEBAKER JOHN & THE HAWKS ^^^ CHICAGO BLUES JAM vol.2;8231950100294;0.00;0.00;8231950100294;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 002;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
BAZE, GEORGE - A TRIBUTE TO MUDDY WATERS ^^^ CHICAGO BLUES JAM vol.3;8231950100393;38.00;0.00;8231950100393;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 003;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
SUMLIN HUBERT, PIAZZA ROD ^^^ CHICAGO BLUES JAM vol.4;8231950100492;0.00;0.00;8231950100492;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 004;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
JUNIOR WELLS, PISTOL PETE ^^^ CHICAGO BLUES JAM vol.5;8231950100591;0.00;0.00;8231950100591;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 005;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
HARMAN JAMES, HOWARD & THE WHITE BOYS ^^^ CHICAGO BLUES JAM vol.6;8231950100690;0.00;0.00;8231950100690;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 006;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English /;19.07
MAGIC SLIM, STUDEBAKER JOHN & THE HAWKS ^^^ CHICAGO BLUES JAM vol.7;8231950100799;0.00;0.00;8231950100799;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 007;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English;19.07
MORGAN MIKE & THE CRAWL / KEB'MO ^^^ CHICAGO BLUES JAM vol.8;8231950100898;0.00;0.00;8231950100898;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 008;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English;19.07
ROBINSON FENTON & HARMAN JAMES ^^^ CHICAGO BLUES JAM vol.9;8231950100997;0.00;0.00;8231950100997;23;DVD;PLASTIC;The Store For Music;2005;SFMDVD 009;Blues/Jazz;PAL 4 3 / Stereo 2.0 / Time: 50 min / English;19.07
MICHAEL SCHENKER GROUP ^^^ HEAVY NITERS;8231950103226;0.00;0.00;8231950103226;23;CD;PLASTIC;The Store For Music;2005;SFMCD 032;Metal/Cieżkie brzmienia;;18.10
LITTLE RIVER BAND ^^^ TEST OF TIME;8231950103325;0.00;0.00;8231950103325;23;CD;PLASTIC;The Store For Music;2005;SFMCD 034;Rock;;19.07
WHITE ^^^ S/T;8231950103622;0.00;2.00;8231950103622;23;CD;PLASTIC;The Store For Music;2006;SFMCD 036;Rock;Snowy White;19.07
TUBES THE ^^^ LIVE IN AMERICA;8231950103929;0.00;0.00;8231950103929;23;CD;PLASTIC;The Store For Music;2007;SFMCD 039;Rock;Rec. Live in Los Angeles 1976;19.07
MANFRED MANN'S EARTH BAND ^^^ LIVE IN AMERICA;8231950104322;0.00;0.00;8231950104322;23;CD;PLASTIC;The Store For Music;2007;SFMCD 043;Rock;;19.07
WINTER, JOHNNY ^^^ LIVE IN 1978;8231950104629;0.00;0.00;8231950104629;23;CD;PLASTIC;The Store For Music;2008;SFMCD 046;Rock;;18.10
WELCH, BOB & FRIENDS ^^^ LIVE FROM THE ROXY;8231950104827;0.00;0.00;8231950104827;23;CD;PLASTIC;The Store For Music;2007;SFMCD 048;Rock;Rec.live in Los Angeles 19-11-1981, ex Fleetwood Mac;18.10
STRAWBS THE ^^^ LIVE IN AMERICA;8231950104926;0.00;0.00;8231950104926;23;CD;PLASTIC;The Store For Music;2007;SFMCD 049;Rock;;19.07
ROXY MUSIC ^^^ LIVE IN AMERICA;8231950105022;0.00;0.00;8231950105022;23;CD;PLASTIC;The Store For Music;2008;SFMCD 050;Rock/Pop;Rec. Live In Denver 12-04-1979;18.10
BRUCE, JACK ^^^ LIVE IN AMERICA;8231950105121;0.00;0.00;8231950105121;23;CD;PLASTIC;The Store For Music;2007;SFMCD 051;Rock;Ex - Cream / Rec. Live in Colorado 1980;18.10
BLUE OYSTER CULT ^^^ LIVE IN AMERICA;8231950105220;0.00;0.00;8231950105220;23;CD;PLASTIC;The Store For Music;2007;SFMCD 052;Rock;Rec. Live in New York 1981;19.07
SEGER, BOB ^^^ LIVE IN AMERICA '74;8231950105626;0.00;0.00;8231950105626;23;CD;PLASTIC;The Store For Music;2008;SFMCD 056;Rock;;18.10
COCKER, JOE ^^^ LIVE IN AMERICA;8231950105824;0.00;0.00;8231950105824;23;2CD;PLASTIC;The Store For Music;2008;SFMCD 058;Rock;;18.10
CARAVAN ^^^ A HUNTING WE SHALL GO: LIVE IN 1974;8231950106227;0.00;0.00;8231950106227;23;CD;PLASTIC;The Store For Music;2008;SFMCD 062;Rock;Recorded Live 13 November 1974;18.10
ALCATRAZZ ^^^ BEST OF, THE;8231950106524;38.00;0.00;8231950106524;23;CD;PLASTIC;The Store For Music;2007;SFMCD 065;Rock/Mocne brzmienia;Feat. Graham Bonnet,Steve Vai,Yngwie J Malmsteen ....;18.10
DR HOOK AND THE MEDICINE SHOW ^^^ LIVE IN AMERICA;8231950106623;0.00;0.00;8231950106623;23;CD;PLASTIC;The Store For Music;2007;SFMCD 066;Rock;Rec. Live 1976;19.07
ASIA ^^^ LIVE IN NOTTINGHAM;8231950106821;38.00;0.00;8231950106821;23;CD;PLASTIC;The Store For Music;2007;SFMCD 068;Rock;Rec. Live in Nottingham 1990;19.07
PURE PRAIRIE LEAGUE ^^^ LIVE IN AMERICA;8231950107224;0.00;0.00;8231950107224;23;CD;PLASTIC;The Store For Music;2007;SFMCD 072;Rock/Country;Rec. Live 1978;19.07
LITTLE RIVER BAND ^^^ RE - ARRANGED;8231950107927;0.00;0.00;8231950107927;23;CD;PLASTIC;The Store For Music;2007;SFMCD 079;Rock;;19.07
BABYS, THE ^^^ LIVE IN AMERICA;8231950108023;38.00;0.00;8231950108023;23;CD;PLASTIC;The Store For Music;2007;SFMCD 080;Rock;;19.07
WETTON, JOHN ^^^ ARKANGEL;8231950108528;25.00;0.00;8231950108528;23;CD;BERTUS;The Store For Music;2007;SFMCD 085;Rock;ex - Yes, Asia;13.40
WETTON, JOHN ^^^ CHASING THE DRAGON;8231950109020;0.00;0.00;8231950109020;23;CD;PLASTIC;The Store For Music;2007;SFMCD 090;Rock;Ex - Yes, Asia / Rec. Live in Osaka & Tokio 1994;18.10
DOWNES GEOFFREY ^^^ VOX HUMANA;8231950110224;0.00;0.00;8231950110224;23;CD;PLASTIC;The Store For Music;2007;SFMCD 102;Rock;ex - Yes, Asia;19.07
